unitid,fice,pubst,pbalph,"system","sequen","status","instnm","addr","city","stabbr","zip","gentele",cnty,congdist,"countynm",affil,calsys,hloffer,procc,pr2yr,prlib,prtea,prprof,geost,oereg,obereg,"race",control,type,iclevel,sex,lgrnt,"cncesc",sum2yr,sum4yr,sumpos,eve2yr,eve4yr,evepos,excntl,citysi,admreq,estmo,estyr,"fwrkmoyr","fdgrmoyr",prtfu,pbtfui,pbtfuo,prtfg,pbtfgi,pbtfgo,roomamt,boardamt,period,stcnty,acc1,acc10,acc11,acc12,acc13,acc14,acc15,acc16,acc17,acc18,acc19,acc2,acc20,acc21,acc22,acc23,acc24,acc25,acc27,acc28,acc29,acc3,acc30,acc31,acc32,acc33,acc34,acc35,acc36,acc37,acc38,acc39,acc4,acc40,acc41,acc42,acc43,acc44,acc45,acc46,acc47,acc48,acc49,acc5,acc50,acc51,acc52,acc53,acc54,acc55,acc56,acc57,acc58,acc59,acc6,acc60,acc61,acc62,acc63,acc64,acc65,acc66,acc67,acc68,acc69,acc7,acc71,acc72,acc73,acc74,acc75,acc76,acc77,acc78,acc8,acc81,acc82,acc83,acc84,acc85,acc86,acc88,acc89,acc9,acc90,acc91,acc92,acc93,acc94,acc_apcp,acc_chem,acc_nurs,acc_ort,regaccrd
"154527","1896","25","580","","","5","WARTBURG COLLEGE","222-9TH STREET N W","WAVERLY","IA","50677",".","","3","BREMER","53","5","4","0","0","1","1","0","25","2","4","5","2","2","1","3","0","C01","0","1","0","0","1","0","3","1","2","","","000000","000000","5420","0","0","0","0","0","890","1220","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","5"
"154536","1897","25","590","","","5","WARTBURG THEOLOGICAL SEM","333 WARTBURG PLACE","DUBUQUE","IA","52001",".","","2","DUBUQUE","53","4","8","0","0","0","0","1","25","2","4","5","2","2","1","3","0","D01","0","1","1","0","0","0","3","2","5","","","000000","000000","0","0","0","1650","0","0","450","1150","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154581","1899","25","610","","","5","WESTMAR COLLEGE","","LE MARS","IA","51031",".","","6","PLYMOUTH","71","4","4","0","0","1","1","0","25","2","4","5","2","2","1","3","0","C01","0","1","0","0","1","0","3","1","2","9","","090000","000000","5113","0","0","0","0","0","1051","1236","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154590","1900","25","620","","","5","WILLIAM PENN COLLEGE","","OSKALOOSA","IA","52577",".","","1","MAHASKA","65","1","4","0","0","1","1","0","25","2","4","5","2","2","1","3","0","C01","0","1","0","0","1","0","3","1","2","9","","090000","060000","5670","0","0","0","0","0","780","1200","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","5"
"154642","1901","26","10","","","5","ALLEN CO CMTY COLLEGE","1801 NORTH COTTONWOOD","IOLA","KS","66749",".","","5","ALLEN","14","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","","","000000","000000","0","524","1996","0","0","0","1840","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154952","1902","26","130","","","5","COWLEY CO CMTY COLLEGE","125 SOUTH SECOND ST","ARKANSAS CITY","KS","67005",".","","5","COWLEY","13","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","1","9","","090000","090000","0","510","1890","0","0","0","700","1230","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154688","1903","26","20","","","5","BAKER UNIVERSITY","8TH AND GROVE","BALDWIN CITY","KS","66006",".","","2","DOUGLAS","71","4","6","0","0","1","1","1","26","2","4","5","2","2","1","3","0","C01","0","1","1","0","0","0","3","2","3","2","","110000","060000","3950","0","0","900","0","0","1005","1245","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","5"
"154721","1904","26","50","","","5","BETHANY COLLEGE","","LINDSBORG","KS","67456",".","","5","MCPHERSON","67","4","4","0","0","1","1","1","26","2","4","5","2","2","1","3","0","C01","0","1","0","0","1","0","3","1","2","","","000000","000000","3770","0","0","0","0","0","905","1385","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","1","","","","","","","","","","","","5"
"154749","1905","26","60","","","5","BETHEL COLLEGE","","NORTH NEWTON","KS","67117",".","","5","HARVEY","70","4","4","0","0","1","1","0","26","2","4","5","2","2","1","3","0","C01","1","1","0","1","1","0","3","1","2","5","","090000","050000","4098","0","0","0","0","0","936","1322","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","5"
"154800","1906","26","70","","","5","BUTLER CO CMTY COLLEGE","901 SO. HAVERHILL RD","EL DORADO","KS","67042",".","","5","BUTLER","13","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","0","0","1","0","0","1","3","2","","","000000","000000","0","600","1935","0","0","0","700","1144","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","5"
"154837","1907","26","80","","","5","CENTRAL BAPTIST THEOL SEM","SEMINARY HEIGHTS","KANSAS CITY","KS","66102",".","","3","WYANDOTTE","52","4","5","0","0","0","0","1","26","2","4","5","2","2","1","3","0","D01","0","1","1","0","1","1","3","5","5","","","000000","000000","0","0","0","0","0","0","790","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154855","1908","26","90","","","5","CENTRAL COLLEGE","1200 SOUTH MAIN","MCPHERSON","KS","67460",".","","5","MCPHERSON","64","4","3","1","1","0","0","0","26","2","4","5","2","3","2","3","0","E01","0","0","0","0","0","0","3","1","2","","","000000","000000","3900","0","0","0","0","0","870","1380","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154907","1909","26","100","","","5","CLOUD CO CMTY COLLEGE","2221 CAMPUS DRIVE","CONCORDIA","KS","66901",".","","1","CLOUD","13","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","1","","020000","050000","0","690","1800","0","0","0","900","940","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","5"
"154925","1910","26","110","","","5","COFFEYVL CMTY COLLEGE","11TH AND WILLOW","COFFEYVILLE","KS","67337",".","","5","MONTGOMERY","14","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","0","0","1","0","0","1","1","2","","","000000","000000","0","464","1936","0","0","0","636","954","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"154934","1911","26","120","","","5","COLBY COMMUNITY COLLEGE","1255 SOUTH RANGE","COLBY","KS","67701",".","","1","THOMAS","14","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","0","0","1","0","0","1","1","1","7","","080000","050000","0","600","1890","0","0","0","740","1110","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","5"
"154998","1913","26","140","","","5","DODGE CTY CMTY COLLEGE","2501 NORTH 14TH AVE.","DODGE CITY","KS","67801",".","","1","FORD","14","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","1","9","","090000","050000","0","501","1881","0","0","0","950","1020","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","5"
"155007","1914","26","150","","","5","DONNELLY COLLEGE","608 NORTH 18TH ST","KANSAS CITY","KS","66102",".","","3","WYANDOTTE","30","1","3","1","1","0","0","0","26","2","4","A","2","3","2","3","0","E01","1","0","0","1","0","0","3","5","1","8","","080000","050000","1400","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"155061","1915","26","170","","","5","FORT HAYS ST UNIVERSITY","600 PARK STREET","HAYS","KS","67601",".","","1","ELLIS","12","1","7","0","0","1","1","0","26","2","4","5","1","2","1","3","0","B01","1","1","1","1","1","1","1","1","2","6","","060000","050000","0","1020","2040","0","657","1318","1200","775","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","","","","","","","5"
"155098","1916","26","180","","","5","FT SCOTT CMTY COLLEGE","2108 SOUTH HORTON","FORT SCOTT","KS","66701",".","","5","BOURBON","14","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","","","000000","000000","0","510","1883","0","0","0","670","1424","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
"155070","1917","26","190","","","5","FRIENDS BIBLE COLLEGE","P O BOX 288","HAVILAND","KS","67059",".","","1","KIOWA","21","1","4","0","0","0","0","1","26","2","4","5","2","2","1","3","0","D01","0","1","0","0","0","0","2","1","2","","","000000","000000","3850","0","0","0","0","0","550","1000","7","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"155089","1918","26","200","","","5","FRIENDS UNIVERSITY","2100 UNIVERSITY","WICHITA","KS","67213",".","","4","SEDGWICK","65","1","4","1","0","1","1","0","26","2","4","5","2","2","1","3","0","C01","1","1","0","1","1","0","3","3","2","","","000000","000000","4005","0","0","0","0","0","490","1300","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","5"
"155104","1919","26","210","","","5","GARDEN CITY CMTY COLLEGE","801 CAMPUS DRIVE","GARDEN CITY","KS","67846",".","","1","FINNEY","13","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","","","000000","000000","0","584","1866","0","0","0","790","1060","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","5"
"155177","1920","26","230","","","5","HESSTON COLLEGE","","HESSTON","KS","67062",".","","5","HARVEY","69","4","3","1","1","0","0","0","26","2","4","5","2","3","2","3","0","E01","1","0","0","0","0","0","3","1","2","","","000000","000000","3900","0","0","0","0","0","2100","0","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","5"
"155186","1921","26","240","","","5","HIGHLAND CMTY COLLEGE","P O BOX 68","HIGHLAND","KS","66035",".","","2","DONIPHAN","13","1","3","1","1","0","0","0","26","2","4","5","1","3","2","3","0","E01","1","1","0","1","1","0","1","1","2","","","000000","000000","0","620","1988","0","0","0","950","900","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5"
