UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,FAXTELE,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID 
363563,"Ivy Tech Community College-Central Office","50 W. Fall Creek Parkway N. Drive","Indianapolis","IN","46208-5752",18, 3,"Thomas J. Snyder","President","3179214800","351180631","00854600",1,"www.ivytech.edu","www.ivytech.edu/applynow/","www.ivytech.edu/financialaid/","www.ivytech.edu/apply-now.html",0,2,1,3,1,2,40,1,2,2,-2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,-2," ",-2,-3,-3,-3,-3,-3,-3,-3,2,2,-2,26900,1,294,-2,2,"-2"," ",18097,"Marion County",1807,-86.158200,39.803970,-2
363590,"Everest College-Everett","906 SE Everett Mall Parkway, 6th Floor","Everett","WA","98208",53, 8,"Meredyth Given","School President","4257897960","943343608","02300103",1,"www.everest.edu/campus/everett"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,3," ",4,10,0,-1,4,3,2,-3,2,2,1,42660,1,500,-2,1,"Corinthian Colleges Inc","4257897989",53061,"Snohomish County",5302,-122.220902,47.910222,140
363633,"Luna Community College","Hot Springs Blvd","Las Vegas","NM","87701",35, 6,"Dr. Pete Campos","President","5054542500","850211646","00996200",1,"www.luna.edu"," "," "," ",4,2,1,3,1,2,40,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,1,1,2,40,2,2,2,29780,2,-2,-2,2,"-2","5054542588",35047,"San Miguel County",3503,-105.240960,35.606520,114
363679,"Grabber School of Hair Design","14557 Manchester","Ballwin","MO","63011",29, 4,"Dennis Matteuzzi","Owner","3144280004","430966064","02568500",1,"grabberschool.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41180,1,476,-2,1,"Command Concept Co Inc"," ",29189,"St. Louis County",2902,-90.525032,38.593100,42
363712,"Yeshivah Gedolah Rabbinical College","1140 Alton Rd","Miami Beach","FL","33139",12, 5,"Rabbi Abraham Korf","President","30565387702001","650809933","03256300",1,"www.lecfl.com"," "," "," ",2,1,2,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,3,-2,51,1,2,1,33100,1,-2,-2,2,"-2","3056536790",12086,"Miami-Dade County",1218,-80.141016,25.782422,206
363721,"University of the District of Columbia David A Clarke School of Law","4200 Connecticut Ave NW","Washington","DC","20008",11, 2,"Katherine S Broderick","Dean","2022747400","521553348","00144102",1,"www.law.udc.edu","www.law.udc.edu","www.law.udc.edu","www.law.udc.edu",1,1,1,9,2,1,13,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",1,31,-2,-2,-2,7,-2,-3,1,2,1,47900,1,548,-2,1,"University of the District of Columbia","2022745583",11001,"District of Columbia",1198,-77.064161,38.945168,229
363882,"Raphaels School of Beauty Culture-Brunswick","3307 Center Rd.","Brunswick","OH","44212",39, 3,"Ralph P. Delserone, III","President","3302250195","341244083","03016200",5,"www.raphaelsbeautyschool.com"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,2,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,17460,1,184,-2,2,"-2","3306522179",39103,"Medina County",3913,-81.804792,41.238290,240
363907,"Caribbean University-Ponce","AVE. EDNITA NAZARIO #1015","Ponce","PR","00716-7733",72, 9,"Ana E. Cucurella","President","7878402955","360277004","01252502",1,"www.caribbean.edu","www.caribbean.edu/Requisitos_de_Admision__.html","www.caribbean.edu/Ayudas_Economicas_Federales.html","www.caribbean.edu/Solicitud_Ponce_Sub.html",2,1,2,7,1,1,20,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,16,9,6,4,9,-3,1,2,2,38660,1,434,-2,2,"-2","7878403065",72113,"Ponce Municipio",7298,-66.614053,18.011069,244
363916,"Caribbean University-Vega Baja","Carr 671 K.M. 5, Sector El Criollo, Bo. Algarrobo","Vega Baja","PR","00964",72, 9,"Ana E. Cucurella","President","7878583668","360277004","01252501",1,"www.caribbean.edu","www.caribbean.edu/Requisitos_de_Admision__.html","www.caribbean.edu/Ayudas_Economicas_Federales.html","www.caribbean.edu/Solicitud_Vega_Baja_sub.html",2,1,2,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,20,2,9,9,4,6,-3,1,2,1,41980,1,490,-2,2,"-2","7878584955",72145,"Vega Baja Municipio",7298,-66.404130,18.444301,244
363934,"University of Advancing Technology","2625 W Baseline Rd","Tempe","AZ","85283", 4, 6,"Dominic P Pistillo","President","6023838228","860464544","02559000",1,"www.uat.edu"," "," "," ",3,1,3,7,1,1,20,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,22,15,3,12,3,10,54,2,2,2,38060,1,-2,-2,2,"-2"," ",4013,"Maricopa County",405,-111.976177,33.378133,232
364016,"Paradise Valley Community College","18401 N 32nd St","Phoenix","AZ","85032", 4, 6,"Dr. Paul Dale","President","6027876500","860185552","02623600",1,"www.pvc.maricopa.edu"," "," "," ",4,2,1,3,1,2,40,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,7,1,-1,1,1,4,40,2,2,4,38060,1,-2,-2,1,"Maricopa Community College District"," ",4013,"Maricopa County",403,-112.013560,33.651966,110
364025,"Chandler/Gilbert Community College","2626 E Pecos Rd","Chandler","AZ","85225-2499", 4, 6,"Dr. Linda Lujan","President","4807327000","860185552","03072200",1,"www.cgc.maricopa.edu"," "," "," ",4,2,1,4,1,2,40,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,7,1,-1,1,1,4,40,2,2,4,38060,1,-2,-2,1,"Maricopa Community College District"," ",4013,"Maricopa County",406,-111.796153,33.291947,109
364122,"St Johns Hospital School of Clinical Lab Science","800 E Carpenter St.","Springfield","IL","62769",17, 3,"Gilma Roncancio-Weemer","Coordinator","2177576788","370661238","03098002",1,"www.st-johns.org"," "," "," ",8,3,2,2,1,2,0,2,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,44100,1,-2,-2,2,"-2","2175353775",17167,"Sangamon County",1718,-89.644789,39.807238,16
364168,"Madison Media Institute","2702 Agriculture Drive","Madison","WI","53718",55, 3,"Christopher Hutchings","President/Director","6086632000","391139896","01091300",1,"WWW.MADISONMEDIA.EDU"," "," "," ",3,1,3,5,1,2,30,1,2,-2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1," ",3,10,1,-1,4,1,1,-3,2,2,1,31540,1,358,-2,1,"American Higher Education Development Corporation"," ",55025,"Dane County",5502,-89.293845,43.059425,125
364317,"Sanford-Brown Institute-Landover","8401 Corporate Dr Ste 155","Landover","MD","20785",24, 2,"Greta L. Bonaparte","President","3016832400","132928594","02116005",1,"www.sb.landover.com"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,47900,1,548,-2,1,"Career Education Corporation","3019189091",24033,"Prince George's County",2404,-76.862124,38.947008,63
364326,"Sanford-Brown Institute-White Plains","333 Westchester Avenue","White Plains","NY","10604-2910",36, 2,"Rolando Manna","Campus Director","91487425002507","132928594","02614900",1,"www.sbwhiteplains.com"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,1,"Career Education Corporation","9148742590",36119,"Westchester County",3618,-73.750075,41.030417,64
364335,"Sanford-Brown Institute-Garden City","711 Stewart Avenue","Garden City","NY","11530",36, 2,"James Swift","School President","51624729002938","1001390","02615000",1,"WWW.SBLONGISLAND.COM"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,35620,1,408,-2,1,"Career Education Corporation","5162472903",36059,"Nassau County",3604,-73.607729,40.732571,62
364548,"Great Plains Technology Center","4500 W Lee Blvd","Lawton","OK","73505-8399",40, 6,"Dr. Tom Thomas","Superintendent","5803556371","731057962","01071700",1,"www.greatplains.edu","www.greatplains.edu/information/","www.greatplains.edu/student-resources/financial-aid/","www.greatplains.edu/information/enrollment/",4,2,1,4,1,2,0,2,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,30020,1,-2,-2,1,"Oklahoma Department of Career and Technology Education","5802505677",40031,"Comanche County",4004,-98.449137,34.594311,5
364566,"Montebello Beauty College","2201 W Whitier Blvd","Montebello","CA","90640", 6, 8,"Florence G Hernandez","Owner","3237277851","953937779","02345800",1," "," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,31100,1,348,-2,2,"-2","3237279848",6037,"Los Angeles County",638,-118.124571,34.013381,41
364575,"Roane-Jackson Technical Center","9450 Spencer Rd","Leroy","WV","25252-9700",54, 5,"Ben Cummings","Director","3043727335","-1","02057400",1,"www.roane-jacksontechnicalcenter.com/"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,42,1,"A ",-2,-2,"-2",1,2,2,3,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,2,"-2","3043727336",54035,"Jackson County",5402,-81.561100,38.822090,10
364584,"Total Cosmetology Training Center","5303 N Market St","Spokane","WA","99217",53, 8,"Patty Stanley","Admissions Director","5094875500","91-187274","03932500",1,"totalcosmetology.com","totalcosmetology.com","totalcosmetology.com","totalcosmetology.com",9,3,3,2,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,44060,1,-2,-2,1,"BARBEC Inc","5094831357",53063,"Spokane County",5305,-117.364796,47.706275,38
364593,"Iverson Business School and Court Reporting","1600 East Pioneer Pkwy, Suite 200","Arlington","TX","76010",48, 6,"Akber Mithani","President/CEO","7704461333","752127791","02580100",1,"www.iversonschool.edu"," "," "," ",6,2,3,4,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,19100,1,206,-2,2,"-2","7704498005",48439,"Tarrant County",4806,-97.086859,32.708432,69
364618,"Lawrence County Career and Technical Center-Practical Nursing Program","750 Phelps Way","New Castle","PA","16101-5099",42, 2,"Andrew Tommelleo","Director","72465835837112","251153531","02545000",1,"www.lcvt.tec.pa.us"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,32,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35260,2,430,-2,1,"Lawrence County Career and Technical Center","7246548465",42073,"Lawrence County",4204,-80.330210,40.977157,7
364627,"Pioneer Technology Center","2101 N Ash","Ponca City","OK","74601",40, 6,"Dr. Steve Tiger","Supt./CEO","5807628336","730936470","01120600",1,"pioneertech.org","pioneertech.org","pioneertech.org"," ",7,3,1,2,1,2,0,2,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38620,2,-2,-2,1,"Oklahoma Department of Career and Technology Education","5807184370",40071,"Kay County",4003,-97.094915,36.724308,3
364636,"Portage Lakes Career Center","4401 Shriver Rd","Uniontown","OH","44685",39, 3,"James Brown","Superintendent","3308968200","341142856","00888600",1,"www.plcc.edu","www.plcc.edu","www.plcc.edu","www.plcc.edu",7,3,1,2,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,10420,1,184,-2,2,"-2","3308968297",39153,"Summit County",3917,-81.473490,40.944208,9
364751,"Eastern College of Health Vocations-New Orleans","201 Evans Rd. Bldg 400","New Orleans","LA","70123",22, 5,"Joseph Dalto III","Owner","5047360654","710579911","02272401",1,"www.easterncollege.edu.","www.easterncollege.edu./metairie/admissions.html"," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35380,1,406,-2,2,"-2"," ",22051,"Jefferson Parish",2201,-90.181626,29.943613,70
364760,"Bell Mar Beauty College","5717  W. Cermak Road","Cicero","IL","60804",17, 3,"Vincent Guarna, Jr","President","7088636644","363361398","02536700",1," "," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,16980,1,176,-2,2,"-2","7088636672",17031,"Cook County",1704,-87.767316,41.850898,60
364812,"Cannella School of Hair Design-Chicago","4217 W North Ave","Chicago","IL","60639-4828",17, 3,"Chris Troiola","Owner","7732784477","363335714","02291200",1,"cannellabeautyschools.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,16980,1,176,-2,2,"-2"," ",17031,"Cook County",1704,-87.732010,41.909788,32
364885,"Florida Career College-Clearwater","410 Park Place Blvd","Clearwater","FL","33759",12, 5,"Pedro DeGuzman","President/CEO","7277241037","582218983","02586200",1,"www.careercollege.edu","www.careercollege.edu","www.careercollege.edu","www.careercollege.edu",6,2,3,3,1,2,40,1,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,10,1,-1,4,1,1,-3,2,2,1,45300,1,-2,-2,1,"Education Training Corporation","7277237630",12103,"Pinellas County",1209,-82.725800,27.962196,130
364946,"Caddo Kiowa Technology Center","100 Career Tech Road","Fort Cobb","OK","73038-0190",40, 6,"Dennis Ruttman","Superintendent","4056435511","736021022","00996300",1,"www.Caddokiowa.com","www.caddokiowa.com/admissions","www.caddokiowa.com/admissions","www.caddokiowa.com",4,2,1,4,1,2,0,2,2,2,2,2,43,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,2,"-2","4056433014",40015,"Caddo County",4003,-98.443947,35.108597,2
364955,"Kaplan College-San Antonio-San Pedro","7142 San Pedro  Suite 100","San Antonio","TX","78216-1899",48, 6,"Vicki Gidney","Executive Director","2103665500","741551793","00946600",1,"nsan-antonio.kaplancollege.com/Pages/Homepage.aspx"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",4,10,0,-1,4,3,2,-3,2,2,2,41700,1,-2,-2,1,"Kaplan Higher Education Corporation","2107352431",48029,"Bexar County",4820,-98.499265,29.512789,134
364964,"Oswego County BOCES","179 County  Route 64","Mexico","NY","13114",36, 2,"Dr. Joseph P. Camerino","District Superintendent","3159634251","156002506","01278300",1,"www.oswegoboces.org/"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,45060,1,532,-2,1,"New York State Education Department","3159634436",36075,"Oswego County",3623,-76.259410,43.457700,8
364973,"Le Cordon Bleu College of Culinary Arts-Austin","3110 Esperanza Crossing, Suite 100","Austin","TX","78758",48, 6,"Julia Brooks","President","8885532433","743005808","02569300",1,"www.tca.edu"," "," "," ",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,3," ",4,10,1,-1,4,1,2,40,2,2,2,12420,1,126,-2,1,"Career Education Corporation","8004634924",48453,"Travis County",4810,-97.721700,30.400770,134
365055,"The Art Institute of New York City","11-17 Beach Street","New York","NY","10013",36, 2,"Tad Graham-Handley","President","2122265500","133901696","02525600",1,"www.artinstitutes.edu/new-york/Default.aspx","www.artinstitutes.edu/new-york/Default.aspx","www.artinstitutes.edu/new-york/Default.aspx","www.artinstitutes.edu/new-york/Default.aspx",6,2,3,3,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"The New York Restaurant School",4,10,1,-1,3,1,2,40,2,2,2,35620,1,408,-2,1,"Education Management Corporation","2122265644",36061,"New York County",3608,-74.006262,40.720445,120
365073,"Paris II Educational Center","6840 N Oak Trfwy","Gladstone","MO","64118",29, 4,"Garold Tingler","President","8164686666","431081244","02543800",1,"parisii.net","parisii.net","parisii.net"," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,28140,1,312,-2,2,"-2","8164687255",29047,"Clay County",2906,-94.576189,39.218444,35
365091,"International School of Skin, Nailcare & Massage Therapy","5600 Roswell Rd NE Ste 10","Atlanta","GA","30342",13, 5,"William G. Jones, Jr.","Owner Director","4048431005","273068595","02520000",1,"www.skin-nails.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2,"ISSN",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12060,1,122,-2,2,"-2","4048431007",13121,"Fulton County",1305,-84.378708,33.907572,28
365107,"American Career College of Hair Design Inc","7000 W Cermak Rd","Berwyn","IL","60402",17, 3,"Patricia Caraballo","President","7087951500","364148844","03721400",1,"www.acchd.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,16980,1,176,-2,2,"-2","7087955826",17031,"Cook County",1703,-87.798666,41.850512,43
365125,"Palomar Institute of Cosmetology","355 Via Vera Cruz Ste 3","San Marcos","CA","92078", 6, 8,"Raymond Stainback","President","7607447900115","953286308","02537200",1,"www.pic.edu"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41740,1,-2,-2,1,"Oceanside College of Beauty","7607441073",6073,"San Diego County",650,-117.188545,33.136346,28
365198,"Southern Oklahoma Technology Center","2610 Sam Noble Pky","Ardmore","OK","73401",40, 6,"Dr. David Powell","Superintendent","5802232070","731019541","01034200",1,"www.sotc.org"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,11620,2,-2,-2,2,"-2","5802249441",40019,"Carter County",4004,-97.027106,34.187186,5
365204,"Computer Career Center a division of Vista College","6101 Montana Ave","El Paso","TX","79925-2021",48, 6,"Jim Tolbert","Chief Executive Officer","9157798031","204463502","02572000",1,"vistacollege.edu","www.vistacollege.edu/admissions.htm"," ","www.vistacollege.edu/apply_now.htm",6,2,3,4,1,2,40,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"CCC",4,10,1,-1,4,1,2,-3,2,2,2,21340,1,-2,-2,1,"Education Futures Group, LLC","9157798097",48141,"El Paso County",4816,-106.411800,31.786429,135
365213,"Autry Technology Center","1201 W Willow","Enid","OK","73703-2506",40, 6,"James Strate","Superintendent","5802422750","730933656","00834300",1,"www.autrytech.com","www.autrytech.com/Portals/0/docs/Autry_Adult_Application_For_Admission.pdf","www.autrytech.com/StudentInformation/CostsFinancialAid/tabid/383/Default.aspx","www.autrytech.com",4,2,1,4,1,2,0,2,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,21420,2,-2,-2,1,"Oklahoma Department of Career and Technology Education","5802421060",40047,"Garfield County",4003,-97.893666,36.419797,12
365240,"Greene County Career Center","2960 W Enon Rd.","Xenia","OH","45385-9545",39, 3,"Dan Schroer","Superintendent","9373726941","310681697","02497800",1,"www.greeneccc.com"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,41,1,"A ",-2,-2,"-2",1,2,2,3,2,"Greene JVS|Greene County Joint Vocational School|Greene Career Center|Green County Career Center|Green JVS",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,19380,1,212,-2,1,"Ohio Board of Education","9373729396",39057,"Greene County",3907,-83.947295,39.770510,13
365374,"Canadian Valley Technology Center","6505 E Hwy 66","El Reno","OK","73036",40, 6,"Dr. Greg Z. Winters","Superintendent","4052622629","730778224","00996500",1,"www.cvtech.org"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,42,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,2,36420,1,416,-2,1,"Oklahoma Department of Career and Technology Education","4054222354",40017,"Canadian County",4003,-97.881741,35.507985,4
365383,"Wilkes-Barre Area Career and Technical Center Practical Nursing","350 Jumper Rd","Wilkes Barre","PA","18705-0699",42, 2,"Mary Elizabeth Pacuska","Director School of Practical Nursing and Health Ca","5708226539","231701201","02529800",1,"www.wbpracnsg.com"," "," ","www.wbpracnsg.com",7,3,1,2,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,2,2,3,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,42540,1,-2,-2,2,"-2","5708226539",42079,"Luzerne County",4211,-75.809719,41.261630,6
365426,"Mayo Graduate School","200 1st St SW","Rochester","MN","55905",27, 4,"Diane F. Jelinek, Ph.D.","Dean","5072844076","416011702","01173206",1,"www.mayo.edu/mgs/index.html","www.mayo.edu/mgs/","www.mayo.edu/financialaid/"," ",2,1,2,9,2,1,12,1,2,2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,1," ",1,17,-1,17,-1,6,18,16,2,2,1,40340,1,-2,-2,1,"Mayo Clinic"," ",27109,"Olmsted County",2701,-92.465248,44.022482,155
365453,"American Beauty Institute","2009 North Main Street","McAlester","OK","74501",40, 6,"Donna Pope","Owner","9184204247","571216212","02554300",1,"www.americanbeautyinstitutes.com","www.americanbeautyinstitutes.com","www.americanbeautyinstitutes.com"," ",9,3,3,2,1,2,0,2,2,-2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2,"ABI",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32540,2,-2,-2,1,"American Beauty Institute","9184230952",40121,"Pittsburg County",4002,-95.764263,34.947642,55
365480,"Meridian Technology Center","1312 S Sangre Rd","Stillwater","OK","74074-1899",40, 6,"Doug Major","Superintendent","4053773333","730953460","02060800",1,"www.meridiantech.edu"," ","www.meridiantech.edu/full_time/Financial_Aid.asp"," ",4,2,1,4,1,2,0,2,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,44660,2,-2,-2,1,"Oklahoma Department of Career and Technology Education","4053779604",40119,"Payne County",4003,-97.105090,36.107963,5
365505,"Waynesville Career Center","400 G. W. Lane","Waynesville","MO","65583",29, 4,"Dr. Judene Blackburn","Superintendent","57377461065011","436007819","00528900",1,"waynesville.k12.mo.us"," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,22780,2,-2,-2,2,"-2","5737743355",29169,"Pulaski County",2904,-92.214358,37.810996,9
365569,"Connecticut Institute of Hair Design","1681 Meriden Rd","Wolcott","CT","06716", 9, 1,"Laurie A. Czarzasty","President","2038794247","061123548","02148700",1,"www.cthairandbarberschool.com"," "," "," ",9,3,3,2,1,2,0,2,2,-2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35300,1,408,78700,2,"-2","2038794247",9009,"New Haven County",905,-72.962991,41.554675,50
365693,"Capitol School of Hairstyling and Esthetics","10803 John Galt Blvd.","Omaha","NE","68137",31, 4,"Judy J. McCaig","President","4023333329241","015708192","00961700",1,"www.capitollook.com","capitollook.com"," ","capitollook.com",6,2,3,4,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36540,1,420,-2,2,"-2","4023339614",31055,"Douglas County",3102,-96.081495,41.210069,44
365763,"Morris County Vocational School District","400 E Main St","Denville","NJ","07834",34, 2,"Scott Moffitt","Superintendent/Principal","9736274600","-1","01152300",1," "," "," "," ",7,3,1,2,1,2,0,2,2,2,2,2,21,1,"A ",-2,-2,"-2",1,2,2,3,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,2,"-2"," ",34027,"Morris County",3411,-74.479883,40.879011,9
365824,"Ross Medical Education Center-Roosevelt Park","950 Norton Avenue, Suite D","Roosevelt Park","MI","49441",26, 3,"Paul Mitchell","Chief Executive Officer","2317391531","382018808","02099703",1,"www.rossmedicaleducation.com"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34740,1,266,-2,1,"Ross Education LLC","2317397456",26121,"Muskegon County",2602,-86.267316,43.190865,69
365833,"Ross Medical Education Center-Grand Rapids","3777 Sparks Drive SE, Suite 125","Grand Rapids","MI","49546",26, 3,"Paul Mitchell","Chief Executive Officer","6162433070","382018808","02533601",1,"www.rossmedicaleducation.com"," "," "," ",9,3,3,1,1,2,0,2,2,-2,2,2,12,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,24340,1,266,-2,1,"Ross Education LLC","6162432937",26081,"Kent County",2603,-85.573098,42.916088,68
